# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
6.781586e-01	1.321829e+03	1.319883e+03
7.127620e-01	1.159600e+03	1.157658e+03
7.491309e-01	1.016012e+03	1.014074e+03
7.873557e-01	8.902331e+02	8.882986e+02
8.275308e-01	7.915138e+02	7.895849e+02
8.697559e-01	7.086117e+02	7.066891e+02
9.141356e-01	9.041035e+03	9.039119e+03
9.607797e-01	8.096451e+03	8.094541e+03
1.009804e+00	7.231573e+03	7.229669e+03
1.061330e+00	6.389649e+03	6.387755e+03
1.115484e+00	5.644713e+03	5.642828e+03
1.172402e+00	4.984938e+03	4.983063e+03
1.232225e+00	4.400104e+03	4.398239e+03
1.295099e+00	3.881359e+03	3.879506e+03
1.361182e+00	3.421015e+03	3.419173e+03
1.430637e+00	3.012374e+03	3.010545e+03
1.503636e+00	2.649586e+03	2.647772e+03
1.580360e+00	2.327636e+03	2.325838e+03
1.660998e+00	2.042413e+03	2.040633e+03
1.745751e+00	1.790203e+03	1.788441e+03
1.834829e+00	1.567579e+03	1.565838e+03
1.928452e+00	1.371399e+03	1.369680e+03
2.026852e+00	1.198794e+03	1.197098e+03
2.130273e+00	1.047129e+03	1.045458e+03
2.238971e+00	9.139861e+02	9.123422e+02
2.353216e+00	7.972056e+02	7.955903e+02
2.473289e+00	6.948644e+02	6.932794e+02
2.599490e+00	6.052523e+02	6.036993e+02
2.732130e+00	5.268505e+02	5.253311e+02
2.871538e+00	4.583115e+02	4.568275e+02
3.018059e+00	3.984414e+02	3.969943e+02
3.172057e+00	3.461827e+02	3.447741e+02
3.333913e+00	3.006020e+02	2.992333e+02
3.504027e+00	2.608741e+02	2.595466e+02
3.682821e+00	2.262717e+02	2.249864e+02
3.870739e+00	1.961539e+02	1.949117e+02
4.068245e+00	1.699569e+02	1.687586e+02
4.275829e+00	1.471860e+02	1.460321e+02
4.494005e+00	1.274079e+02	1.262987e+02
4.723313e+00	1.102415e+02	1.091769e+02
4.964322e+00	9.535193e+01	9.433179e+01
5.217629e+00	8.244487e+01	8.146873e+01
5.483860e+00	7.125911e+01	7.032629e+01
5.763676e+00	6.156661e+01	6.067622e+01
6.057770e+00	5.316980e+01	5.232074e+01
6.366871e+00	4.589849e+01	4.508952e+01
6.691743e+00	3.960643e+01	3.883617e+01
7.033192e+00	3.416590e+01	3.343286e+01
7.392063e+00	2.946504e+01	2.876765e+01
7.769246e+00	2.540602e+01	2.474266e+01
8.165675e+00	2.190335e+01	2.127237e+01
8.582332e+00	1.888214e+01	1.828188e+01
9.020249e+00	1.627699e+01	1.570577e+01
9.480511e+00	1.403120e+01	1.348737e+01
9.964258e+00	1.209574e+01	1.157768e+01
1.047269e+01	1.042824e+01	9.934370e+00
1.100706e+01	8.992089e+00	8.520893e+00
1.156870e+01	7.755639e+00	7.305669e+00
1.215900e+01	6.691489e+00	6.261367e+00
1.277942e+01	5.775927e+00	5.364346e+00
1.343149e+01	4.988452e+00	4.594169e+00
1.411684e+01	4.311342e+00	3.933181e+00
1.483716e+01	3.729290e+00	3.366138e+00
1.559423e+01	3.229074e+00	2.879877e+00
1.638993e+01	2.799255e+00	2.463040e+00
1.722623e+01	2.429961e+00	2.105833e+00
1.810521e+01	2.112691e+00	1.799827e+00
1.902904e+01	1.840129e+00	1.537770e+00
2.000000e+01	1.605982e+00	1.313426e+00
