# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
1.449845e-01	2.048287e+04	2.047212e+04
1.523824e-01	2.002763e+04	2.001688e+04
1.601578e-01	2.131390e+04	2.130315e+04
1.683299e-01	2.051675e+04	2.050600e+04
1.769190e-01	1.972731e+04	1.971656e+04
1.859464e-01	1.889264e+04	1.888190e+04
1.954344e-01	1.809331e+04	1.808257e+04
2.054065e-01	1.725257e+04	1.724183e+04
2.158874e-01	1.638904e+04	1.637830e+04
2.269032e-01	1.556876e+04	1.555803e+04
2.384810e-01	1.478956e+04	1.477883e+04
2.506496e-01	1.404941e+04	1.403868e+04
2.634391e-01	1.334680e+04	1.333609e+04
2.768812e-01	1.267937e+04	1.266865e+04
2.910091e-01	1.204533e+04	1.203462e+04
3.058580e-01	1.292995e+04	1.291925e+04
3.214645e-01	1.227855e+04	1.226785e+04
3.378674e-01	1.177648e+04	1.176579e+04
3.551072e-01	1.117814e+04	1.116746e+04
3.732267e-01	1.059842e+04	1.058774e+04
3.922708e-01	1.004879e+04	1.003812e+04
4.122865e-01	9.477903e+03	9.467250e+03
4.333236e-01	9.542487e+03	9.531847e+03
4.554341e-01	8.959203e+03	8.948575e+03
4.786728e-01	8.379856e+03	8.369239e+03
5.030973e-01	7.831407e+03	7.820803e+03
5.287681e-01	7.275446e+03	7.264860e+03
5.557487e-01	6.759128e+03	6.748559e+03
5.841060e-01	6.279933e+03	6.269381e+03
6.139102e-01	5.814937e+03	5.804406e+03
6.452353e-01	5.363003e+03	5.352500e+03
6.781586e-01	4.945554e+03	4.935076e+03
7.127620e-01	4.555018e+03	4.544566e+03
7.491309e-01	4.186465e+03	4.176040e+03
7.873557e-01	3.847796e+03	3.837399e+03
8.275308e-01	3.521645e+03	3.511283e+03
8.697559e-01	3.216791e+03	3.206469e+03
9.141356e-01	2.938063e+03	2.927779e+03
9.607797e-01	2.682885e+03	2.672640e+03
1.009804e+00	2.447795e+03	2.437590e+03
1.061330e+00	2.225359e+03	2.215205e+03
1.115484e+00	2.023210e+03	2.013109e+03
1.172402e+00	1.837743e+03	1.827696e+03
1.232225e+00	1.668291e+03	1.658299e+03
1.295099e+00	2.248556e+03	2.238621e+03
1.361182e+00	5.513643e+03	5.503770e+03
1.430637e+00	5.532315e+03	5.522506e+03
1.503636e+00	5.517339e+03	5.507598e+03
1.580360e+00	4.884729e+03	4.875062e+03
1.660998e+00	4.324761e+03	4.315171e+03
1.745751e+00	4.447899e+03	4.438393e+03
1.834829e+00	3.958872e+03	3.949454e+03
1.928452e+00	3.760908e+03	3.751583e+03
2.026852e+00	3.362754e+03	3.353526e+03
2.130273e+00	3.127803e+03	3.118677e+03
2.238971e+00	2.783904e+03	2.774886e+03
2.353216e+00	2.477898e+03	2.468993e+03
2.473289e+00	2.205607e+03	2.196821e+03
2.599490e+00	1.963313e+03	1.954652e+03
2.732130e+00	1.747709e+03	1.739179e+03
2.871538e+00	1.555852e+03	1.547458e+03
3.018059e+00	1.384177e+03	1.375927e+03
3.172057e+00	1.225393e+03	1.217292e+03
3.333913e+00	1.084892e+03	1.076946e+03
3.504027e+00	9.605657e+02	9.527819e+02
3.682821e+00	8.505497e+02	8.429326e+02
3.870739e+00	7.531936e+02	7.457483e+02
4.068245e+00	6.664452e+02	6.591765e+02
4.275829e+00	5.887272e+02	5.816394e+02
4.494005e+00	5.201257e+02	5.132229e+02
4.723313e+00	4.595679e+02	4.528540e+02
4.964322e+00	4.061077e+02	3.995861e+02
5.217629e+00	3.582726e+02	3.519464e+02
5.483860e+00	3.160207e+02	3.098921e+02
5.763676e+00	2.787926e+02	2.728630e+02
6.057770e+00	2.459085e+02	2.401782e+02
6.366871e+00	2.166440e+02	2.111126e+02
6.691743e+00	1.908974e+02	1.855645e+02
7.033192e+00	1.682433e+02	1.631081e+02
7.392063e+00	1.483078e+02	1.433693e+02
7.769246e+00	1.307622e+02	1.260192e+02
8.165675e+00	3.089426e+02	3.043936e+02
8.582332e+00	3.671445e+02	3.627876e+02
9.020249e+00	3.251188e+02	3.209516e+02
9.480511e+00	3.314405e+02	3.274601e+02
9.964258e+00	2.928134e+02	2.890166e+02
1.047269e+01	2.574517e+02	2.538346e+02
1.100706e+01	2.262921e+02	2.228503e+02
1.156870e+01	1.989195e+02	1.956482e+02
1.215900e+01	1.748728e+02	1.717664e+02
1.277942e+01	1.537471e+02	1.507998e+02
1.343149e+01	1.351868e+02	1.323924e+02
1.411684e+01	1.188797e+02	1.162320e+02
1.483716e+01	1.045518e+02	1.020441e+02
1.559423e+01	9.173151e+01	8.935746e+01
1.638993e+01	8.043817e+01	7.819135e+01
1.722623e+01	7.054617e+01	6.842057e+01
1.810521e+01	6.188085e+01	5.987074e+01
1.902904e+01	5.428938e+01	5.238929e+01
2.000000e+01	4.763800e+01	4.584273e+01
